product_id;name;sku;ean;manufacturer_name;description;features;images_urls
;Soczewka do oprawy HB PRO STRONG HBPHS 120° Kanlux 38129;38129/KAN;5905339381293;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339381293"",""Kod producenta"":""38129"",""Typ produktu"":""Soczewka"",""Seria"":""HBPHS"",""Model"":""120D"",""Moc [W]"":""200"",""Kąt świecenia"":""120°"",""Gwarancja"":""5 lat"",""Pasuje do"":""do oprawy HB PRO STRONG HBPHS""}";https://www.kanlux.com/storage/products/main/big/38129.jpg
;Soczewka do oprawy HB PRO STRONG HBPHS 60° Kanlux 38128;38128/KAN;5905339381286;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339381286"",""Kod producenta"":""38128"",""Typ produktu"":""Soczewka"",""Seria"":""HBPHS"",""Model"":""60D"",""Moc [W]"":""200"",""Kąt świecenia"":""60°"",""Materiał"":""PC"",""Średnica"":""263mm"",""Gwarancja"":""5 lat"",""Pasuje do"":""do oprawy HB PRO STRONG HBPHS""}";https://www.kanlux.com/storage/products/main/big/38128.jpg
;Pilot do oprawy HB PRO STRONG HBPHS Kanlux 38134;38134/KAN;5905339381347;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339381347"",""Kod producenta"":""38134"",""Typ produktu"":""Pilot"",""Seria"":""HBPHS"",""Model"":""HBPHS REMOTE"",""Czujnik ruchu"":""z czujnikiem ruchu"",""Gwarancja"":""5 lat"",""Pasuje do"":""do oprawy HB PRO STRONG""}";https://www.kanlux.com/storage/products/main/big/38134.jpg
;Wspornik montażowy do oprawy HB PRO STRONG HBPHS Kanlux 38137;38137/KAN;5905339381378;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339381378"",""Kod producenta"":""38137"",""Typ produktu"":""Wspornik montażowy"",""Seria"":""HBPHS"",""Model"":""HBPHS BRACKET"",""Gwarancja"":""5 lat"",""Pasuje do"":""do oprawy HB PRO STRONG HBPHS""}";https://www.kanlux.com/storage/products/main/big/38137.jpg
;Oprawa High Bay LED HIBO 50W 4750lm 4000K IP65 czarny Kanlux 31111;31111/KAN;8595665311117;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""8595665311117"",""Kod producenta"":""31111"",""Typ produktu"":""High Bay LED"",""Seria"":""HIBO"",""Model"":""HIBO LED N 50W-NW"",""Moc [W]"":""50W"",""Napięcie [V]"":""MLS"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""4750lm"",""Stopień ochrony [IP]"":""IP65"",""Klasa ochronności"":""IK05"",""Kąt świecenia"":""120°"",""Kolor"":""czarny"",""Materiał"":""stop aluminium"",""Długość"":""0.45"",""Wysokość"":""124mm"",""Średnica"":""240mm""}";https://www.kanlux.com/storage/products/main/big/31111.jpg
;Oprawa High Bay LED HIBO 100W 10000lm 4000K IP65 czarny Kanlux 31112;31112/KAN;8595665311124;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""8595665311124"",""Kod producenta"":""31112"",""Typ produktu"":""High Bay LED"",""Seria"":""HIBO"",""Model"":""HIBO LED N 100W-NW"",""Moc [W]"":""100W"",""Napięcie [V]"":""MLS"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""10000lm"",""Stopień ochrony [IP]"":""IP65"",""Klasa ochronności"":""IK05"",""Kąt świecenia"":""120°"",""Kolor"":""czarny"",""Materiał"":""stop aluminium"",""Długość"":""0.45"",""Wysokość"":""135mm"",""Średnica"":""300mm""}";https://www.kanlux.com/storage/products/main/big/31112.jpg
;Oprawa High Bay LED HIBO 150W 15000lm 4000K IP65 czarny Kanlux 31113;31113/KAN;8595665311131;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""8595665311131"",""Kod producenta"":""31113"",""Typ produktu"":""High Bay LED"",""Seria"":""HIBO"",""Model"":""HIBO LED N 150W-NW"",""Moc [W]"":""150W"",""Napięcie [V]"":""MLS"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""15000lm"",""Stopień ochrony [IP]"":""IP65"",""Klasa ochronności"":""IK05"",""Kąt świecenia"":""120°"",""Kolor"":""czarny"",""Materiał"":""stop aluminium"",""Długość"":""0.45"",""Wysokość"":""143mm"",""Średnica"":""350mm""}";https://www.kanlux.com/storage/products/main/big/31113.jpg
;Oprawa High Bay LED HIBO 200W 20000lm 4000K IP65 czarny Kanlux 31114;31114/KAN;8595665311148;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""8595665311148"",""Kod producenta"":""31114"",""Typ produktu"":""High Bay LED"",""Seria"":""HIBO"",""Model"":""HIBO LED N 200W-NW"",""Moc [W]"":""200W"",""Napięcie [V]"":""MLS"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""20000lm"",""Stopień ochrony [IP]"":""IP65"",""Klasa ochronności"":""IK05"",""Kąt świecenia"":""120°"",""Kolor"":""czarny"",""Materiał"":""stop aluminium"",""Długość"":""0.45"",""Wysokość"":""150mm"",""Średnica"":""390mm""}";https://www.kanlux.com/storage/products/main/big/31114.jpg
;Oprawa High Bay LED HB 200W 16000-32000lm 4000 / 5000 / 6500 IP65 czarny Kanlux 27168;27168/KAN;5905339271686;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339271686"",""Kod producenta"":""27168"",""Typ produktu"":""High Bay LED"",""Seria"":""HB"",""Model"":""M200W"",""Moc [W]"":""200W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000 / 5000 / 6500"",""Strumień świetlny [lm]"":""16000-32000lm"",""Stopień ochrony [IP]"":""IP65"",""Klasa ochronności"":""IK08"",""Kąt świecenia"":""60°"",""Kolor"":""czarny"",""Materiał"":""stop aluminium"",""Wysokość"":""160mm"",""Średnica"":""310mm""}";https://www.kanlux.com/storage/products/main/big/27168.jpg
;Oprawa High Bay LED HB 150W 25500lm 4000K IP65 szary Kanlux 27166;27166/KAN;5905339271662;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339271662"",""Kod producenta"":""27166"",""Typ produktu"":""High Bay LED"",""Seria"":""HB"",""Model"":""HB PROSTRONG 150WD"",""Moc [W]"":""150W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""25500lm"",""Stopień ochrony [IP]"":""IP65"",""Klasa ochronności"":""IK08"",""Kąt świecenia"":""90°"",""Kolor"":""szary"",""Materiał"":""stop aluminium"",""Długość"":""0.3"",""Wysokość"":""112mm"",""Średnica"":""299mm"",""Gwarancja"":""5 lat"",""Sterowanie"":""DALI""}";https://www.kanlux.com/storage/products/main/big/27166.jpg
;Oprawa High Bay LED HB 150W 12750-25500lm 4000K IP65 szary Kanlux 27167;27167/KAN;5905339271679;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339271679"",""Kod producenta"":""27167"",""Typ produktu"":""High Bay LED"",""Seria"":""HB"",""Model"":""HB PROSTRONG 150WS"",""Moc [W]"":""150W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""12750-25500lm"",""Stopień ochrony [IP]"":""IP65"",""Klasa ochronności"":""IK08"",""Kąt świecenia"":""90°"",""Kolor"":""szary"",""Materiał"":""stop aluminium"",""Długość"":""0.3"",""Wysokość"":""112mm"",""Średnica"":""299mm"",""Czujnik ruchu"":""z czujnikiem ruchu"",""Gwarancja"":""5 lat""}";https://www.kanlux.com/storage/products/main/big/27167.jpg
;Wspornik montażowy HBPA czarny Kanlux 33199;33199/KAN;5905339331991;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339331991"",""Kod producenta"":""33199"",""Typ produktu"":""Wspornik montażowy"",""Seria"":""HBPA"",""Model"":""HBPA BRACKET"",""Kolor"":""czarny""}";https://www.kanlux.com/storage/products/main/big/33199.jpg
;Naświetlacz LED FL AGOR 100W 14000lm 140lm/W 4000K 110° IP65 czarny Kanlux 38420;38420/KAN;5905339384201;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339384201"",""Kod producenta"":""38420"",""Typ produktu"":""naświetlacz LED"",""Seria"":""FL AGOR"",""Model"":""FL AGOR PRO 100W NW"",""Moc [W]"":""100W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""14000lm"",""Stopień ochrony [IP]"":""IP65"",""Klasa ochronności"":""IK08"",""Kąt świecenia"":""110°"",""Kolor"":""czarny"",""Materiał"":""szkło hartowane"",""Wymiary"":""0.28 x 291mm"",""Długość"":""0.28"",""Szerokość"":""291mm"",""Wysokość"":""253mm"",""Gwarancja"":""5 lat""}";https://www.kanlux.com/storage/products/main/big/38420.jpg
;Naświetlacz LED FL AGOR 100W 13500lm 135lm/W 4000K 125° IP65 czarny Kanlux 38423;38423/KAN;5905339384232;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339384232"",""Kod producenta"":""38423"",""Typ produktu"":""naświetlacz LED"",""Seria"":""FL AGOR"",""Model"":""FL AGOR/A PRO 100W NW"",""Moc [W]"":""100W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""13500lm"",""Stopień ochrony [IP]"":""IP65"",""Klasa ochronności"":""IK08"",""Kąt świecenia"":""125°"",""Kolor"":""czarny"",""Materiał"":""szkło hartowane"",""Wymiary"":""0.28 x 291mm"",""Długość"":""0.28"",""Szerokość"":""291mm"",""Wysokość"":""253mm"",""Gwarancja"":""5 lat""}";https://www.kanlux.com/storage/products/main/big/38423.jpg
;Siatka ochronna do FL AGOR PRO GRID 100W Kanlux 38426;38426/KAN;5905339384263;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339384263"",""Kod producenta"":""38426"",""Typ produktu"":""Siatka ochronna"",""Seria"":""FL AGOR"",""Model"":""FL AGOR PRO GRID 100W"",""Moc [W]"":""100W"",""Materiał"":""stal"",""Wymiary"":""265x70mm"",""Długość"":""265mm"",""Szerokość"":""70mm"",""Wysokość"":""205mm"",""Pasuje do"":""do FL AGOR PRO GRID""}";https://www.kanlux.com/storage/products/main/big/38426.jpg
;Naświetlacz LED FL AGOR 150W 21000lm 140lm/W 4000K 110° IP65 czarny Kanlux 38421;38421/KAN;5905339384218;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339384218"",""Kod producenta"":""38421"",""Typ produktu"":""naświetlacz LED"",""Seria"":""FL AGOR"",""Model"":""FL AGOR PRO 150W NW"",""Moc [W]"":""150W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""21000lm"",""Stopień ochrony [IP]"":""IP65"",""Klasa ochronności"":""IK08"",""Kąt świecenia"":""110°"",""Kolor"":""czarny"",""Materiał"":""szkło hartowane"",""Wymiary"":""1 x 291mm"",""Długość"":""1"",""Szerokość"":""291mm"",""Wysokość"":""332mm"",""Gwarancja"":""5 lat""}";https://www.kanlux.com/storage/products/main/big/38421.jpg
;Naświetlacz LED FL AGOR 150W 20250lm 135lm/W 4000K 125° IP65 czarny Kanlux 38424;38424/KAN;5905339384249;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339384249"",""Kod producenta"":""38424"",""Typ produktu"":""naświetlacz LED"",""Seria"":""FL AGOR"",""Model"":""FL AGOR/A PRO 150W NW"",""Moc [W]"":""150W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""20250lm"",""Stopień ochrony [IP]"":""IP65"",""Klasa ochronności"":""IK08"",""Kąt świecenia"":""125°"",""Kolor"":""czarny"",""Materiał"":""szkło hartowane"",""Wymiary"":""1 x 291mm"",""Długość"":""1"",""Szerokość"":""291mm"",""Wysokość"":""332mm"",""Gwarancja"":""5 lat""}";https://www.kanlux.com/storage/products/main/big/38424.jpg
;Siatka ochronna do FL AGOR PRO GRID 150W Kanlux 38427;38427/KAN;5905339384270;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339384270"",""Kod producenta"":""38427"",""Typ produktu"":""Siatka ochronna"",""Seria"":""FL AGOR"",""Model"":""FL AGOR PRO GRID 150W"",""Moc [W]"":""150W"",""Materiał"":""stal"",""Wymiary"":""290x70mm"",""Długość"":""290mm"",""Szerokość"":""70mm"",""Wysokość"":""265mm"",""Pasuje do"":""do FL AGOR PRO GRID""}";https://www.kanlux.com/storage/products/main/big/38427.jpg
;Naświetlacz LED FL AGOR 200W 28000lm 140lm/W 4000K 110° IP65 czarny Kanlux 38422;38422/KAN;5905339384225;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339384225"",""Kod producenta"":""38422"",""Typ produktu"":""naświetlacz LED"",""Seria"":""FL AGOR"",""Model"":""FL AGOR PRO 200W NW"",""Moc [W]"":""200W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""28000lm"",""Stopień ochrony [IP]"":""IP65"",""Klasa ochronności"":""IK08"",""Kąt świecenia"":""110°"",""Kolor"":""czarny"",""Materiał"":""szkło hartowane"",""Wymiary"":""1 x 346mm"",""Długość"":""1"",""Szerokość"":""346mm"",""Wysokość"":""387mm"",""Gwarancja"":""5 lat""}";https://www.kanlux.com/storage/products/main/big/38422.jpg
;Naświetlacz LED FL AGOR 200W 27000lm 135lm/W 4000K 125° IP65 czarny Kanlux 38425;38425/KAN;5905339384256;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339384256"",""Kod producenta"":""38425"",""Typ produktu"":""naświetlacz LED"",""Seria"":""FL AGOR"",""Model"":""FL AGOR/A PRO 200W NW"",""Moc [W]"":""200W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""27000lm"",""Stopień ochrony [IP]"":""IP65"",""Klasa ochronności"":""IK08"",""Kąt świecenia"":""125°"",""Kolor"":""czarny"",""Materiał"":""szkło hartowane"",""Wymiary"":""1 x 346mm"",""Długość"":""1"",""Szerokość"":""346mm"",""Wysokość"":""387mm"",""Gwarancja"":""5 lat""}";https://www.kanlux.com/storage/products/main/big/38425.jpg
;Siatka ochronna do FL AGOR PRO GRID 200W Kanlux 38428;38428/KAN;5905339384287;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339384287"",""Kod producenta"":""38428"",""Typ produktu"":""Siatka ochronna"",""Seria"":""FL AGOR"",""Model"":""FL AGOR PRO GRID 200W"",""Moc [W]"":""200W"",""Materiał"":""stal"",""Wymiary"":""345x70mm"",""Długość"":""345mm"",""Szerokość"":""70mm"",""Wysokość"":""320mm"",""Pasuje do"":""do FL AGOR PRO GRID""}";https://www.kanlux.com/storage/products/main/big/38428.jpg
;Naświetlacz LED FL AGOR 240W 36000lm 150lm/W 4000K 90° IP65 biały Kanlux 33476;33476/KAN;5905339334763;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339334763"",""Kod producenta"":""33476"",""Typ produktu"":""naświetlacz LED"",""Seria"":""FL AGOR"",""Model"":""FL AGOR HI 240W NW"",""Moc [W]"":""240W"",""Napięcie [V]"":""MLS"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""36000lm"",""Stopień ochrony [IP]"":""IP65"",""Klasa ochronności"":""IK08"",""Kąt świecenia"":""90°"",""Kolor"":""biały"",""Materiał"":""stop aluminium"",""Wymiary"":""0.28 x 385mm"",""Długość"":""0.28"",""Szerokość"":""385mm"",""Wysokość"":""470mm"",""Gwarancja"":""5 lat""}";https://www.kanlux.com/storage/products/main/big/33476.jpg
;Naświetlacz LED FL AGOR 240W 36000lm 150lm/W 4000K 40° IP65 biały Kanlux 33477;33477/KAN;5905339334770;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339334770"",""Kod producenta"":""33477"",""Typ produktu"":""naświetlacz LED"",""Seria"":""FL AGOR"",""Model"":""FL AGOR/A HI 240W NW"",""Moc [W]"":""240W"",""Napięcie [V]"":""MLS"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""36000lm"",""Stopień ochrony [IP]"":""IP65"",""Klasa ochronności"":""IK08"",""Kąt świecenia"":""40°"",""Kolor"":""biały"",""Materiał"":""stop aluminium"",""Wymiary"":""0.28 x 385mm"",""Długość"":""0.28"",""Szerokość"":""385mm"",""Wysokość"":""470mm"",""Gwarancja"":""5 lat""}";https://www.kanlux.com/storage/products/main/big/33477.jpg
;Siatka ochronna do FL AGOR HI GRID 240W Kanlux 33482;33482/KAN;5905339334824;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339334824"",""Kod producenta"":""33482"",""Typ produktu"":""Siatka ochronna"",""Seria"":""FL AGOR"",""Model"":""FL AGOR HI GRID 240W"",""Moc [W]"":""240W"",""Materiał"":""stal"",""Pasuje do"":""do FL AGOR HI GRID""}";https://www.kanlux.com/storage/products/main/big/33482.jpg
;Naświetlacz LED FL AGOR 300W 45000lm 150lm/W 4000K 90° IP65 biały Kanlux 33478;33478/KAN;5905339334787;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339334787"",""Kod producenta"":""33478"",""Typ produktu"":""naświetlacz LED"",""Seria"":""FL AGOR"",""Model"":""FL AGOR HI 300W NW"",""Moc [W]"":""300W"",""Napięcie [V]"":""MLS"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""45000lm"",""Stopień ochrony [IP]"":""IP65"",""Klasa ochronności"":""IK08"",""Kąt świecenia"":""90°"",""Kolor"":""biały"",""Materiał"":""stop aluminium"",""Wymiary"":""0.28 x 442mm"",""Długość"":""0.28"",""Szerokość"":""442mm"",""Wysokość"":""599mm"",""Gwarancja"":""5 lat""}";https://www.kanlux.com/storage/products/main/big/33478.jpg
;Naświetlacz LED FL AGOR 300W 45000lm 150lm/W 4000K 40° IP65 biały Kanlux 33479;33479/KAN;5905339334794;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339334794"",""Kod producenta"":""33479"",""Typ produktu"":""naświetlacz LED"",""Seria"":""FL AGOR"",""Model"":""FL AGOR/A HI 300W NW"",""Moc [W]"":""300W"",""Napięcie [V]"":""MLS"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""45000lm"",""Stopień ochrony [IP]"":""IP65"",""Klasa ochronności"":""IK08"",""Kąt świecenia"":""40°"",""Kolor"":""biały"",""Materiał"":""stop aluminium"",""Wymiary"":""0.28 x 442mm"",""Długość"":""0.28"",""Szerokość"":""442mm"",""Wysokość"":""599mm"",""Gwarancja"":""5 lat""}";https://www.kanlux.com/storage/products/main/big/33479.jpg
;Siatka ochronna do FL AGOR HI GRID 300W Kanlux 33483;33483/KAN;5905339334831;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339334831"",""Kod producenta"":""33483"",""Typ produktu"":""Siatka ochronna"",""Seria"":""FL AGOR"",""Model"":""FL AGOR HI GRID 300W"",""Moc [W]"":""300W"",""Materiał"":""stal"",""Pasuje do"":""do FL AGOR HI GRID""}";https://www.kanlux.com/storage/products/main/big/33483.jpg
;Naświetlacz LED GRUN 10W 800lm 80lm/W 4000K 110° IP65 czarny Kanlux 31390;31390/KAN;8595665313906;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""8595665313906"",""Kod producenta"":""31390"",""Typ produktu"":""naświetlacz LED"",""Seria"":""GRUN"",""Model"":""LED-10-B"",""Moc [W]"":""10W"",""Napięcie [V]"":""MLS"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""800lm"",""Stopień ochrony [IP]"":""IP65"",""Kąt świecenia"":""110°"",""Kolor"":""czarny"",""Materiał"":""szkło hartowane"",""Wymiary"":""0.15 x 96mm"",""Długość"":""0.15"",""Szerokość"":""96mm"",""Wysokość"":""90mm""}";https://www.kanlux.com/storage/products/main/big/31390.jpg
;Naświetlacz LED GRUN 10W 800lm 80lm/W 4000K 110° IP44 z czujnikiem ruchu czarny Kanlux 31397;31397/KAN;8595665313975;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""8595665313975"",""Kod producenta"":""31397"",""Typ produktu"":""naświetlacz LED"",""Seria"":""GRUN"",""Model"":""LED-10-B-SE"",""Moc [W]"":""10W"",""Napięcie [V]"":""MLS"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""800lm"",""Stopień ochrony [IP]"":""IP44"",""Kąt świecenia"":""110°"",""Kolor"":""czarny"",""Materiał"":""szkło hartowane"",""Wymiary"":""0.15 x 96mm"",""Długość"":""0.15"",""Szerokość"":""96mm"",""Wysokość"":""151mm"",""Czujnik ruchu"":""z czujnikiem ruchu""}";https://www.kanlux.com/storage/products/main/big/31397.jpg
;Naświetlacz LED GRUN 100W 9500lm 95lm/W 4000K 110° IP65 czarny Kanlux 31394;31394/KAN;8595665313944;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""8595665313944"",""Kod producenta"":""31394"",""Typ produktu"":""naświetlacz LED"",""Seria"":""GRUN"",""Model"":""LED-100-B"",""Moc [W]"":""100W"",""Napięcie [V]"":""MLS"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""9500lm"",""Stopień ochrony [IP]"":""IP65"",""Kąt świecenia"":""110°"",""Kolor"":""czarny"",""Materiał"":""szkło hartowane"",""Wymiary"":""0.15 x 257mm"",""Długość"":""0.15"",""Szerokość"":""257mm"",""Wysokość"":""225mm""}";https://www.kanlux.com/storage/products/main/big/31394.jpg
;Naświetlacz LED GRUN 150W 14250lm 95lm/W 4000K 110° IP65 czarny Kanlux 31395;31395/KAN;8595665313951;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""8595665313951"",""Kod producenta"":""31395"",""Typ produktu"":""naświetlacz LED"",""Seria"":""GRUN"",""Model"":""LED-150-B"",""Moc [W]"":""150W"",""Napięcie [V]"":""MLS"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""14250lm"",""Stopień ochrony [IP]"":""IP65"",""Kąt świecenia"":""110°"",""Kolor"":""czarny"",""Materiał"":""szkło hartowane"",""Wymiary"":""0.15 x 320mm"",""Długość"":""0.15"",""Szerokość"":""320mm"",""Wysokość"":""282mm""}";https://www.kanlux.com/storage/products/main/big/31395.jpg
;Naświetlacz LED GRUN 20W 1700lm 85lm/W 4000K 110° IP65 czarny Kanlux 31391;31391/KAN;8595665313913;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""8595665313913"",""Kod producenta"":""31391"",""Typ produktu"":""naświetlacz LED"",""Seria"":""GRUN"",""Model"":""LED-20-B"",""Moc [W]"":""20W"",""Napięcie [V]"":""MLS"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""1700lm"",""Stopień ochrony [IP]"":""IP65"",""Kąt świecenia"":""110°"",""Kolor"":""czarny"",""Materiał"":""szkło hartowane"",""Wymiary"":""0.15 x 117mm"",""Długość"":""0.15"",""Szerokość"":""117mm"",""Wysokość"":""106mm""}";https://www.kanlux.com/storage/products/main/big/31391.jpg
;Naświetlacz LED GRUN 20W 1700lm 85lm/W 4000K 110° IP44 z czujnikiem ruchu czarny Kanlux 31398;31398/KAN;8595665313982;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""8595665313982"",""Kod producenta"":""31398"",""Typ produktu"":""naświetlacz LED"",""Seria"":""GRUN"",""Model"":""LED-20-B-SE"",""Moc [W]"":""20W"",""Napięcie [V]"":""MLS"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""1700lm"",""Stopień ochrony [IP]"":""IP44"",""Kąt świecenia"":""110°"",""Kolor"":""czarny"",""Materiał"":""szkło hartowane"",""Wymiary"":""0.15 x 117mm"",""Długość"":""0.15"",""Szerokość"":""117mm"",""Wysokość"":""171mm"",""Czujnik ruchu"":""z czujnikiem ruchu""}";https://www.kanlux.com/storage/products/main/big/31398.jpg
;Naświetlacz LED GRUN 30W 2650lm 88lm/W 4000K 110° IP65 czarny Kanlux 31392;31392/KAN;8595665313920;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""8595665313920"",""Kod producenta"":""31392"",""Typ produktu"":""naświetlacz LED"",""Seria"":""GRUN"",""Model"":""LED-30-B"",""Moc [W]"":""30W"",""Napięcie [V]"":""MLS"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""2650lm"",""Stopień ochrony [IP]"":""IP65"",""Kąt świecenia"":""110°"",""Kolor"":""czarny"",""Materiał"":""szkło hartowane"",""Wymiary"":""0.15 x 143mm"",""Długość"":""0.15"",""Szerokość"":""143mm"",""Wysokość"":""125mm""}";https://www.kanlux.com/storage/products/main/big/31392.jpg
;Naświetlacz LED GRUN 30W 2650lm 88lm/W 4000K 110° IP44 z czujnikiem ruchu czarny Kanlux 31399;31399/KAN;8595665313999;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""8595665313999"",""Kod producenta"":""31399"",""Typ produktu"":""naświetlacz LED"",""Seria"":""GRUN"",""Model"":""LED-30-B-SE"",""Moc [W]"":""30W"",""Napięcie [V]"":""MLS"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""2650lm"",""Stopień ochrony [IP]"":""IP44"",""Kąt świecenia"":""110°"",""Kolor"":""czarny"",""Materiał"":""szkło hartowane"",""Wymiary"":""0.15 x 143mm"",""Długość"":""0.15"",""Szerokość"":""143mm"",""Wysokość"":""187mm"",""Czujnik ruchu"":""z czujnikiem ruchu""}";https://www.kanlux.com/storage/products/main/big/31399.jpg
